GC-2010-Q1-00361,,,,,,,1198189 ONTARIO INC. - PEDAL MAGAZINE,1198189 ONTARIO INC. - PEDAL MAGAZINE,,CA,"Toronto, Ontario","Toronto, Ontario",2010-06-07,37676,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00362,,,,,,,1198189 ONTARIO INC. - SKITRAX MAGAZINE,1198189 ONTARIO INC. - SKITRAX MAGAZINE,,CA,"Toronto, Ontario","Toronto, Ontario",2010-06-07,27629,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00363,,,,,,,ANNEX PUBLISHING & PRINTING INC. - FIRE FIGHTING IN CANADA,ANNEX PUBLISHING & PRINTING INC. - FIRE FIGHTING IN CANADA,,CA,"Simcoe, Ontario","Simcoe, Ontario",2010-06-07,36235,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00364,,,,,,,ÃDITIONS APEX INC. (LES) - PHOTO LIFE,ÃDITIONS APEX INC. (LES) - PHOTO LIFE,,CA,"QuÃ©bec, Quebec","QuÃ©bec, QuÃ©bec",2010-06-07,69476,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00365,,,,,,,APEX PUBLISHING LTD. - DOGS IN CANADA,APEX PUBLISHING LTD. - DOGS IN CANADA,,CA,"Etobicoke, Ontario","Etobicoke, Ontario",2010-06-07,286976,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00366,,,,,,,AVENTURE CHASSE ET PÃCHE INC. - AVENTURE CHASSE & PÃCHE,AVENTURE CHASSE ET PÃCHE INC. - AVENTURE CHASSE & PÃCHE,,CA,"St-Simon-les-Mines, Quebec","St-Simon-les-Mines, QuÃ©bec",2010-06-07,131095,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00367,,,,,,,TRANSCONTINENTAL MEDIA G.P. - CANADIAN GARDENING,TRANSCONTINENTAL MEDIA G.P. - CANADIAN GARDENING,,CA,"Toronto, Ontario","Toronto, Ontario",2010-06-07,454415,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00368,,,,,,,COTTAGE LIFE MEDIA  - CANADIAN HOME WORKSHOP,COTTAGE LIFE MEDIA  - CANADIAN HOME WORKSHOP,,CA,"Toronto, Ontario","Toronto, Ontario",2010-06-07,354775,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00369,,,,,,,AZURE PUBLISHING INC. - AZURE,AZURE PUBLISHING INC. - AZURE,,CA,"Toronto, Ontario","Toronto, Ontario",2010-06-07,73800,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00370,,,,,,,BAYARD PRESSE CANADA INC. - OWL,BAYARD PRESSE CANADA INC. - OWL,,CA,"Toronto, Ontario","Toronto, Ontario",2010-06-07,294594,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00371,,,,,,,CANADA WIDE MEDIA LIMITED - BC BUSINESS,CANADA WIDE MEDIA LIMITED - BC BUSINESS,,CA,"Burnaby, British Columbia","Burnaby, Colombie-Britannique",2010-06-07,145708,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00372,,,,,,,CANADIAN ART FOUNDATION (THE) - CANADIAN ART,CANADIAN ART FOUNDATION (THE) - CANADIAN ART,,CA,"Toronto, Ontario","Toronto, Ontario",2010-06-07,83776,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00373,,,,,,,CANADIAN GEOGRAPHIC ENTERPRISES - CANADIAN GEOGRAPHIC,CANADIAN GEOGRAPHIC ENTERPRISES - CANADIAN GEOGRAPHIC,,CA,"Ottawa, Ontario","Ottawa, Ontario",2010-06-07,674618,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00374,,,,,,,CANADIAN HOME PUBLISHERS - CANADIAN HOUSE & HOME,CANADIAN HOME PUBLISHERS - CANADIAN HOUSE & HOME,,CA,"Toronto, Ontario","Toronto, Ontario",2010-06-07,1500000,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
GC-2010-Q1-00375,,,,,,,HORSE PUBLICATIONS GROUP INC. - HORSE-CANADA.COM,HORSE PUBLICATIONS GROUP INC. - HORSE-CANADA.COM,,CA,"Aurora, Ontario","Aurora, Ontario",2010-06-07,49577,G,CPF - Aid to publishers,FCP - Aide aux Ã©diteurs de pÃ©riodiques,,,,,pch,Canadian Heritage | Patrimoine canadien
